CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3367494,No,42.09,210.0,50.0,0.0,5.0,0.0,57.0,-2.1,0.3,3.3,2.0,0.0,0.0,79.5,10.7,0.0,23.7,9.3,3.7,0.0,0.0,9,3,2,SANMCA210,1.0,1.0,244.0,32.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,2,No,0,Unknown,No,1-Highest,Other,Other,Unknown
3064230,No,39.45,398.0,32.0,5.69,0.0,1.0,61.0,-3.6,4.0,0.7,17.7,0.0,0.0,40.8,12.7,1.3,97.7,16.3,4.7,0.0,0.3,24,2,2,NEVLVS702,1.0,1.0,728.0,46.0,38.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3149554,Yes,34.46,106.0,30.0,0.0,12.0,0.0,63.0,12.3,1.3,6.3,4.3,0.0,0.3,0.0,1.3,0.0,27.3,14.0,7.7,0.0,0.0,17,1,1,CHINBK847,1.0,1.0,516.0,38.0,40.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,3-Good,Suburban,Professional,Yes
3269170,No,36.4,627.0,46.0,0.5,20.0,2.4,-348.0,39.8,4.7,0.0,39.0,3.7,0.0,125.0,24.3,7.7,71.7,70.7,4.7,0.0,0.0,9,1,1,DETFER248,3.0,3.0,136.0,46.0,22.0,Yes,Yes,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,7,No,0,150,No,3-Good,Town,Other,Unknown
3183002,No,34.99,16.0,45.0,0.0,0.0,0.0,4.0,0.0,1.3,1.0,4.0,0.0,0.0,6.4,0.7,0.0,4.7,3.3,2.3,0.0,0.0,18,1,1,PHIARD610,2.0,1.0,174.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,130,No,5-Low,Other,Other,Unknown
3175110,No,70.65,1006.0,30.0,0.0,104.0,0.6,85.0,-10.5,9.0,0.3,142.0,0.0,0.0,365.1,16.3,13.0,221.7,267.3,9.3,0.0,10.7,21,1,1,LAXBUR818,2.0,2.0,143.0,28.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,5,No,0,Unknown,No,7-Lowest,Other,Other,No
3377038,No,34.99,438.0,45.0,0.0,0.0,0.0,27.0,0.0,2.0,0.7,57.3,10.7,0.0,21.2,8.0,2.3,29.0,65.3,2.7,0.0,0.0,9,1,1,ATLMAC912,1.0,1.0,270.0,48.0,0.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,5,No,0,Unknown,No,2-High,Town,Professional,No
3226626,Yes,10.0,88.0,10.0,0.0,0.0,0.0,-24.0,0.0,1.0,1.3,4.7,0.0,0.3,4.8,13.3,0.7,24.0,12.3,2.3,0.0,0.0,15,4,2,PHXTUC520,1.0,1.0,446.0,0.0,0.0,No,Yes,No,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,1-Highest,Other,Other,Unknown
3241838,Yes,81.25,826.0,80.0,0.5,0.0,0.0,116.0,-5.3,24.0,0.7,36.0,1.7,0.0,336.0,14.7,2.7,122.0,88.7,24.7,0.0,2.0,10,2,1,APCSIL301,2.0,2.0,318.0,64.0,66.0,No,No,Yes,Yes,No,Known,Yes,Yes,Yes,No,No,Yes,0,0,No,Yes,0,3,No,0,150,No,5-Low,Suburban,Professional,No
3256238,No,26.66,198.0,27.0,0.0,0.0,0.0,,,1.7,0.7,6.3,2.7,0.0,44.1,4.7,8.0,49.0,31.7,2.3,0.0,0.0,16,1,1,NSHNSH615,1.0,1.0,465.0,36.0,36.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,8,No,0,Unknown,No,2-High,Rural,Other,Yes
3007078,No,63.73,566.0,70.0,1.24,0.0,0.0,-69.0,11.2,13.7,9.7,27.0,1.3,0.0,30.4,19.3,2.0,61.7,62.3,23.3,0.0,0.7,48,1,1,DALFTW817,2.0,2.0,749.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,5,No,0,30,No,4-Medium,Other,Other,No
3243338,No,39.99,664.0,50.0,0.0,0.0,0.0,-92.0,0.0,1.0,0.7,26.3,1.0,0.0,68.9,18.7,8.7,70.7,49.0,1.7,0.0,0.3,16,2,1,STLCHE636,1.0,1.0,485.0,26.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3032254,Yes,96.11,378.0,35.0,0.0,152.0,0.0,-318.0,-61.1,3.3,0.3,9.0,0.0,0.0,99.9,15.7,2.0,22.0,20.0,3.7,0.0,0.0,30,1,1,DALFTW817,1.0,1.0,921.0,54.0,52.0,Yes,Yes,No,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,5-Low,Suburban,Other,Yes
3074294,Yes,34.73,123.0,40.0,0.74,0.0,0.0,33.0,0.2,2.3,0.0,11.0,0.0,1.0,22.8,6.0,0.7,18.7,34.3,2.3,0.0,0.0,27,2,2,NEVLVS702,2.0,2.0,421.0,40.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,Yes,No,0,8,No,0,60,No,1-Highest,Suburban,Other,Unknown
3088958,No,50.81,234.0,50.0,0.5,0.0,0.3,-138.0,-0.8,2.7,0.3,5.7,0.0,0.7,16.4,2.0,0.0,39.3,7.0,3.0,0.0,0.0,27,1,1,APCSIL301,1.0,1.0,819.0,40.0,42.0,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,9,No,0,Unknown,No,6-VeryLow,Town,Professional,Yes
3068390,No,47.09,0.0,12.0,0.0,0.0,0.0,0.0,102.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,APCBAL410,4.0,2.0,165.0,30.0,0.0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,4,No,0,150,No,4-Medium,Other,Other,No
3288850,No,35.73,223.0,45.0,0.74,0.0,0.0,-28.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1,SFRSRO707,1.0,1.0,306.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,2-High,Town,Other,Unknown
3295114,No,50.24,1228.0,60.0,0.25,0.0,0.0,-86.0,-0.2,14.0,2.3,99.7,5.7,0.3,284.9,108.3,36.7,139.3,337.0,16.3,0.0,10.0,10,1,1,HARNEW203,6.0,5.0,31.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,60,No,7-Lowest,Suburban,Other,Unknown
3383222,No,59.99,86.0,80.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1,LAXBEV310,1.0,1.0,236.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Other,Other,Unknown
3207402,No,106.78,873.0,50.0,0.0,179.0,0.0,-112.0,-11.2,16.0,0.3,3.7,1.3,0.0,228.5,111.0,48.0,209.7,105.0,16.3,0.0,0.7,16,2,2,NYCMAN917,1.0,1.0,484.0,44.0,0.0,No,Yes,No,No,No,Unknown,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,1,No,0,Unknown,No,5-Low,Other,Other,Yes
3379238,No,48.2,272.0,50.0,4.21,0.0,0.0,146.0,0.7,0.7,0.0,6.7,5.3,2.3,82.3,5.3,1.3,22.0,22.7,0.7,0.0,0.0,7,1,1,DETANN734,4.0,2.0,45.0,50.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,3,No,0,150,No,5-Low,Other,Crafts,Yes
3105702,No,51.28,319.0,60.0,0.0,0.0,0.4,-90.0,0.0,6.3,1.0,4.7,0.0,0.0,80.9,39.3,8.3,99.7,30.3,7.3,0.0,0.7,20,2,2,BOSBOS781,2.0,2.0,579.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,80,No,2-High,Other,Other,Unknown
3072054,No,28.49,106.0,30.0,0.0,0.0,0.0,-32.0,0.0,3.0,0.7,5.0,0.0,0.0,0.0,0.3,0.0,9.7,7.3,3.7,0.0,0.0,27,1,1,PHIWIL302,1.0,1.0,808.0,68.0,68.0,No,No,No,No,No,Known,No,No,No,Yes,No,Yes,0,0,Yes,No,0,9,No,0,Unknown,No,1-Highest,Other,Professional,Yes
3216074,Yes,30.34,225.0,30.0,0.0,0.0,0.0,189.0,-0.3,0.7,2.7,141.3,0.0,0.3,7.7,11.7,5.3,40.3,41.0,3.3,0.0,0.0,12,1,1,MIAMIA305,1.0,1.0,357.0,22.0,52.0,Yes,No,Yes,Yes,Yes,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Suburban,Other,Unknown
3025398,Yes,44.07,644.0,30.0,0.25,40.0,0.0,509.0,36.6,1.3,2.7,13.7,0.3,0.0,209.0,84.7,67.7,106.3,110.7,4.0,0.0,6.0,33,1,1,SANAUS512,6.0,4.0,540.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,80,No,1-Highest,Other,Other,Unknown
3018530,No,146.38,894.0,36.0,1.24,314.0,0.0,-760.0,-190.1,3.3,3.3,37.3,0.7,0.0,663.3,31.3,12.7,161.3,154.7,6.7,0.0,5.7,35,4,2,MIADFD954,3.0,3.0,614.0,40.0,34.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,10,No,3-Good,Other,Other,Unknown
3197726,No,41.02,378.0,50.0,0.74,1.0,0.0,26.0,-1.0,4.3,3.0,20.7,4.0,0.0,80.7,65.0,9.7,77.7,116.3,7.3,0.0,2.7,19,1,1,OHIBER440,1.0,1.0,565.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,5-Low,Suburban,Other,Unknown
3332294,No,42.27,717.0,45.0,0.74,18.0,0.0,131.0,-6.3,7.0,0.3,31.3,2.0,0.3,130.6,40.0,6.0,94.0,118.3,7.3,0.0,2.3,7,1,1,NYCNEW732,1.0,1.0,201.0,44.0,96.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,Unknown,No,4-Medium,Suburban,Crafts,Unknown
3190238,Yes,56.78,795.0,60.0,0.0,22.0,0.0,-86.0,0.9,3.0,3.0,18.7,0.0,0.0,316.2,17.7,13.0,121.7,70.0,6.0,0.0,2.3,18,2,2,FLNCLR813,1.0,1.0,521.0,54.0,28.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Suburban,Other,Unknown
3134502,Yes,67.39,488.0,70.0,1.98,16.0,0.0,-328.0,-7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2,2,LAXALA562,2.0,2.0,334.0,52.0,54.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,60,No,2-High,Other,Other,Yes
3350450,No,91.51,600.0,95.0,2.23,0.0,0.3,-107.0,1.6,13.7,7.7,29.7,0.3,0.0,111.6,16.3,4.3,135.7,58.3,21.3,0.0,1.0,12,1,1,MIAPOR941,1.0,1.0,348.0,36.0,24.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,5-Low,Town,Other,Unknown
3179866,No,22.99,9.0,20.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,18,1,1,HOUHOU281,1.0,1.0,546.0,42.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Rural,Other,Yes
3042530,No,40.65,127.0,30.0,0.25,30.0,0.0,86.0,21.9,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,4.3,6.3,0.0,0.0,0.0,30,1,1,DENCOL719,1.0,1.0,915.0,50.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,Yes,0,3,No,0,Unknown,No,1-Highest,Other,Other,No
3222006,Yes,73.08,818.0,60.0,0.0,77.0,0.0,202.0,-23.1,9.7,1.7,69.7,0.0,0.3,188.9,1.3,1.7,66.0,165.3,11.3,0.0,0.0,11,1,1,SFRSMO650,1.0,1.0,346.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,7-Lowest,Other,Other,Unknown
3314762,No,38.02,369.0,45.0,0.5,7.0,0.0,-25.0,-3.0,11.7,1.0,23.7,0.3,0.0,99.4,16.7,4.3,54.3,66.7,12.7,0.0,2.0,9,1,1,NEVCHU619,2.0,2.0,122.0,26.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,80,No,2-High,Other,Other,No
3156726,Yes,66.6,963.0,50.0,0.0,0.0,0.0,126.0,36.5,23.3,3.3,65.3,2.3,3.3,164.5,32.3,4.0,138.0,138.0,26.7,0.0,0.0,16,1,1,NYCNEW201,1.0,1.0,495.0,58.0,54.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Other,Other,Yes
3037238,Yes,29.99,43.0,30.0,0.0,0.0,0.0,-16.0,0.0,0.3,2.3,4.3,0.3,0.0,3.3,3.7,1.7,11.3,1.0,2.7,0.0,0.0,31,1,1,MIAFTL954,2.0,2.0,678.0,40.0,0.0,Yes,No,No,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,6,No,0,30,No,2-High,Other,Clerical,Yes
3301454,No,132.19,1653.0,85.0,6.19,203.0,0.3,95.0,30.2,26.0,3.0,54.0,3.7,0.0,182.1,109.0,10.0,317.0,95.0,29.0,0.0,3.7,14,1,1,FLNGAN352,1.0,1.0,397.0,30.0,0.0,No,No,Yes,Yes,Yes,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Rural,Professional,No
3318782,No,78.62,1052.0,65.0,0.0,84.0,0.5,1290.0,79.0,10.0,10.3,14.3,1.0,0.0,49.7,26.7,3.7,59.3,34.0,42.3,0.0,0.0,11,1,1,MIAMIA305,1.0,1.0,318.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Town,Other,Unknown
3372734,No,35.34,72.0,45.0,0.25,0.0,0.0,34.0,0.6,2.7,0.7,16.7,0.3,0.0,2.5,12.0,0.0,8.0,20.7,3.3,0.0,0.0,8,1,1,NYCQUE917,1.0,1.0,229.0,54.0,52.0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,2-High,Other,Other,Yes
3003342,No,59.6,533.0,50.0,1.24,41.0,0.0,-20.0,-10.1,3.3,2.7,30.3,0.0,0.0,54.8,19.3,2.3,203.3,16.7,6.0,0.0,1.0,46,1,1,KCYKCK913,4.0,3.0,417.0,38.0,38.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,0,30,No,1-Highest,Suburban,Clerical,Yes
3182570,No,78.3,576.0,84.0,0.5,1.0,0.0,238.0,1.1,1.7,2.3,16.3,2.7,1.7,220.0,20.0,9.7,83.7,71.3,4.0,0.0,0.7,20,1,1,MINSTP612,2.0,2.0,157.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,150,No,3-Good,Other,Other,Unknown
3145362,No,73.22,1190.0,36.0,0.25,79.0,1.6,309.0,33.3,17.0,5.0,57.3,0.3,2.7,247.2,32.3,0.0,125.3,134.7,22.3,0.0,2.7,19,1,1,OHIDEL740,2.0,2.0,179.0,46.0,46.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,150,No,2-High,Suburban,Other,Yes
3217754,No,78.24,238.0,85.0,0.0,0.0,0.0,533.0,0.0,0.0,0.3,4.0,0.7,0.0,3.5,3.3,1.3,6.0,4.7,0.3,0.0,0.0,16,7,3,STLSTL314,3.0,2.0,338.0,,,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,60,No,1-Highest,Other,Other,Unknown
3378814,No,67.19,543.0,40.0,0.0,85.0,0.0,,,0.0,0.7,16.3,0.7,0.0,118.5,9.7,2.3,53.7,39.7,0.7,0.0,3.3,7,2,2,OKCLRK501,2.0,2.0,195.0,,,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,30,No,2-High,Other,Other,Unknown
3208194,Yes,11.64,122.0,10.0,0.74,2.0,0.9,38.0,4.1,0.0,0.0,10.0,0.0,0.0,0.6,8.3,0.7,28.0,11.3,0.0,0.0,0.0,12,2,2,SEATAC253,1.0,1.0,374.0,0.0,0.0,No,No,Yes,No,No,Known,No,Yes,Yes,No,No,No,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3377470,Yes,19.99,10.0,30.0,0.0,0.0,0.0,-4.0,0.0,0.3,1.7,0.0,0.0,0.0,0.3,0.0,0.0,4.0,1.3,2.0,0.0,0.0,7,1,1,VAHROA540,1.0,1.0,207.0,58.0,60.0,No,No,Yes,No,No,Known,Yes,Yes,Yes,No,Yes,No,0,0,No,No,0,6,No,0,Unknown,No,4-Medium,Rural,Professional,Yes
3129854,No,63.45,816.0,49.0,0.99,50.0,3.4,176.0,34.5,24.7,5.7,27.7,0.0,0.0,157.6,68.7,12.7,124.7,138.7,30.3,0.0,2.0,21,2,2,APCBAL410,2.0,2.0,88.0,28.0,0.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,2,No,0,30,No,4-Medium,Suburban,Professional,No
3181274,Yes,103.42,820.0,70.0,0.25,79.0,12.9,310.0,18.8,10.3,16.3,33.7,2.0,0.0,181.8,53.7,8.3,84.3,74.7,26.7,0.0,0.3,16,2,1,NCRCHA704,3.0,3.0,107.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,150,No,2-High,Town,Other,Unknown
3275906,No,59.54,833.0,60.0,0.0,19.0,3.8,-157.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,OKCTUL918,1.0,1.0,327.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,3-Good,Suburban,Other,Unknown
3336978,No,98.32,110.0,66.0,0.0,0.0,0.0,55.0,-38.3,2.7,0.0,3.3,0.3,0.0,0.0,1.0,0.0,13.3,7.3,2.7,0.0,0.0,13,3,3,APCFCH703,2.0,1.0,353.0,50.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,150,No,2-High,Other,Professional,No
3240006,No,57.16,796.0,60.0,0.25,6.0,0.0,80.0,3.6,9.3,0.0,70.3,7.7,0.0,234.0,25.0,22.0,245.7,141.7,9.3,0.0,5.7,11,1,1,DETFLI810,3.0,2.0,37.0,40.0,36.0,No,Yes,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,30,No,4-Medium,Suburban,Other,No
3260214,No,30.52,73.0,40.0,0.5,0.0,0.0,13.0,0.6,0.0,0.0,0.0,0.0,0.0,13.6,3.0,0.0,2.7,6.0,0.0,0.0,0.0,14,2,2,OHICOL614,1.0,1.0,400.0,74.0,72.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Suburban,Other,No
3093834,No,99.42,835.0,95.0,7.67,13.0,3.5,85.0,6.5,10.3,2.3,210.7,0.7,0.7,195.5,72.7,26.3,258.3,180.7,12.7,0.0,1.3,25,2,2,NYCBRO917,4.0,4.0,203.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,80,No,2-High,Other,Other,Unknown
3128350,No,92.05,979.0,75.0,0.74,38.0,0.0,-91.0,-9.8,8.3,37.0,21.7,0.7,2.0,323.0,88.7,44.0,248.7,114.7,45.3,0.0,6.7,19,1,1,CHINBK847,3.0,2.0,477.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,30,No,3-Good,Other,Other,Unknown
3219674,No,24.6,53.0,17.0,0.5,14.0,0.0,-29.0,-13.6,2.0,0.3,3.0,0.3,0.3,1.4,7.0,0.3,13.0,5.7,2.3,0.0,0.0,16,1,1,DENDEN303,1.0,1.0,458.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1,1,No,No,0,0,No,0,Unknown,Yes,2-High,Other,Other,Unknown
3371542,No,90.78,1082.0,72.0,0.0,94.0,0.0,-361.0,-30.8,14.0,0.7,77.0,7.0,0.7,377.1,87.7,51.0,193.3,312.7,14.7,0.0,3.0,6,1,1,NYCBRO917,1.0,1.0,186.0,44.0,44.0,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,5-Low,Other,Other,No
3032634,No,34.49,294.0,32.0,0.0,8.0,0.0,-12.0,3.8,3.7,0.0,10.7,0.0,0.0,47.6,32.7,20.0,94.3,14.3,3.7,0.0,0.0,36,2,2,BOSMAN603,2.0,2.0,183.0,34.0,34.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,30,No,1-Highest,Town,Other,Yes
3123514,No,71.72,328.0,60.0,1.73,0.0,0.0,179.0,-17.8,3.7,0.7,10.0,4.0,0.3,48.1,8.7,3.0,41.7,57.7,4.3,0.0,2.7,23,1,1,SANAUS512,3.0,2.0,204.0,42.0,0.0,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,30,No,4-Medium,Suburban,Other,No
3149274,No,49.37,145.0,32.0,0.0,56.0,0.0,-105.0,-16.9,1.3,0.3,6.7,0.0,0.0,29.1,4.3,2.0,19.3,18.0,1.7,0.0,0.3,21,2,2,SFROAK510,1.0,1.0,625.0,44.0,44.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3138714,No,73.91,613.0,70.0,0.0,44.0,0.6,-141.0,-13.9,4.0,9.3,40.0,0.0,0.0,109.1,100.3,21.3,187.7,151.7,13.3,0.0,3.0,20,5,3,KCYWIC316,2.0,2.0,527.0,28.0,30.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,8,No,0,80,No,2-High,Town,Other,Yes
3246662,Yes,131.63,1123.0,60.0,1.73,278.0,5.9,584.0,145.4,24.7,9.7,119.0,0.0,0.7,300.2,63.3,9.0,295.3,160.3,34.3,0.0,6.3,12,1,1,LAUJAC601,2.0,2.0,101.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,150,No,2-High,Rural,Other,Unknown
3073770,No,34.6,554.0,45.0,0.0,3.0,0.0,-194.0,-1.4,7.7,8.0,21.0,4.7,0.0,71.5,94.3,30.3,60.7,134.3,15.7,0.0,2.0,23,1,1,APCANN443,3.0,2.0,570.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1,1,No,No,0,0,No,0,30,Yes,7-Lowest,Other,Other,Unknown
3196830,Yes,70.91,758.0,50.0,1.98,62.0,0.0,507.0,57.8,1.3,2.0,15.3,0.7,0.0,143.4,32.7,0.3,122.3,97.0,3.3,0.0,2.3,17,1,1,OHICIN513,3.0,2.0,127.0,44.0,38.0,Yes,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,100,No,5-Low,Other,Other,Yes
3127358,Yes,49.99,198.0,50.0,0.0,0.0,0.0,12.0,0.0,10.3,3.0,39.0,0.3,0.0,18.9,5.7,0.0,39.0,23.0,13.3,0.0,0.0,21,1,1,NEVSDG619,1.0,1.0,628.0,32.0,32.0,Yes,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,6,No,0,Unknown,No,2-High,Other,Other,Yes
3235430,Yes,48.87,295.0,40.0,0.5,52.0,0.0,-98.0,-17.9,4.0,0.0,56.7,0.3,0.0,60.0,14.3,4.0,114.3,48.3,4.0,0.0,0.7,11,1,1,LAXCDG310,1.0,1.0,326.0,32.0,36.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,1,6,No,0,Unknown,No,2-High,Other,Other,Yes
3152882,No,86.47,913.0,95.0,1.49,0.0,0.0,2.0,-1.5,6.7,1.7,70.0,3.3,1.3,93.6,39.7,3.3,165.7,135.3,8.3,0.0,4.7,19,1,1,DETDET313,5.0,3.0,274.0,32.0,0.0,No,Yes,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,10,No,4-Medium,Other,Other,No
3004714,Yes,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,5,2,HARHAR860,4.0,3.0,208.0,0.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,7,No,0,30,No,1-Highest,Other,Other,No
3321086,Yes,29.99,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,11,2,2,NYCNAS516,1.0,1.0,316.0,76.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,9,No,0,Unknown,No,2-High,Suburban,Other,Yes
